drug_id,smiles
Zoloft_550,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Prozac_551,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_552,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_553,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_554,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_555,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Zoloft_556,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_557,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_558,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_559,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_560,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Prozac_561,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_562,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_563,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_564,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_565,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Zoloft_566,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_567,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_568,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_569,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_570,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Prozac_571,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_572,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_573,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_574,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_575,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Zoloft_576,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_577,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_578,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_579,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_580,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Prozac_581,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_582,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_583,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_584,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_585,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Zoloft_586,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_587,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_588,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_589,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_590,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Prozac_591,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_592,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_593,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_594,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_595,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Zoloft_596,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_597,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_598,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_599,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_600,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Penicillin_601,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_602,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_603,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_604,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_605,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Amoxicillin_606,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_607,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_608,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_609,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_610,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Penicillin_611,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_612,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_613,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_614,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_615,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Amoxicillin_616,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_617,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_618,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_619,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_620,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Penicillin_621,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_622,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_623,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_624,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_625,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Amoxicillin_626,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_627,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_628,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_629,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_630,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Penicillin_631,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_632,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_633,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_634,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_635,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Amoxicillin_636,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_637,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_638,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_639,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_640,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Penicillin_641,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_642,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_643,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_644,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_645,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Amoxicillin_646,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_647,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_648,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_649,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_650,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Penicillin_651,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_652,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_653,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_654,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_655,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Amoxicillin_656,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_657,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_658,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_659,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_660,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Penicillin_661,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_662,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_663,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_664,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_665,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Amoxicillin_666,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_667,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_668,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_669,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_670,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Penicillin_671,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_672,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_673,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_674,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_675,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Amoxicillin_676,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_677,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_678,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_679,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_680,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Penicillin_681,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_682,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_683,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_684,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_685,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Amoxicillin_686,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_687,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_688,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_689,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_690,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Penicillin_691,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_692,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_693,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_694,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_695,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Amoxicillin_696,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_697,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_698,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_699,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_700,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Penicillin_701,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_702,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_703,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_704,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_705,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Amoxicillin_706,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_707,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_708,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_709,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_710,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Penicillin_711,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_712,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_713,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_714,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_715,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Amoxicillin_716,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_717,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_718,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_719,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_720,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Penicillin_721,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_722,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_723,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_724,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_725,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Amoxicillin_726,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_727,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_728,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_729,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_730,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Penicillin_731,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_732,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_733,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_734,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_735,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Amoxicillin_736,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_737,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_738,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_739,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_740,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Penicillin_741,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_742,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_743,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_744,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Penicillin_745,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
Amoxicillin_746,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_747,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_748,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_749,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
Amoxicillin_750,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
